Provider,docDegMax,docBtwnMean,docEignMean,docMANN
PRV51530,4,361.7380494505484,6.937974134234626e-4,4.666666666666667
PRV51531,1,0,2.561270638552925e-5,10
PRV51532,5,654.6888264513266,0.0022452890909802066,6.833333333333333
PRV51533,6,1870.4809968722777,0.033007941632651146,6.6
PRV51534,0,0,8.093439040575958e-10,NaN
PRV51535,12,1578.6127331829891,6.025355525578129e-4,2.2894736842105265
PRV51536,5,471.0420381519063,7.057815927875034e-4,2.8
PRV51537,4,2181.1717046842064,1.9476207524283828e-6,3.75
PRV51538,5,1141.1197041968178,1.3477378592913745e-6,5.916666666666666
PRV51539,10,481.4047361226031,0.05739503604392391,7.571428571428571
PRV51540,5,971.7621165384326,0.0014833540134881285,9
PRV51541,1,0,4.261623533946033e-8,4
PRV51542,2,814.0959096459104,8.67193134575366e-6,10
PRV51543,6,878.1325396825399,0.9324362745434217,2.3636363636363638
PRV51544,6,174.7061828599225,7.752365546898256e-4,3.3333333333333335
PRV51545,2,0,0,2.166666666666667
PRV51546,8,2272.7804351985433,0.0017099057785708465,5.9
PRV51547,2,1277.2329059829062,6.936409988541124e-5,4.333333333333333
PRV51548,1,0,9.561188959665913e-9,9
PRV51549,2,723.6993472901366,2.0384334298097229e-7,6
PRV51550,4,3673.831517741732,3.797351018745674e-5,9.75
PRV51551,2,444.35634920634925,0.11221613897222618,12.333333333333334
PRV51552,3,594.3658356020195,6.750125881290274e-6,6.75
PRV51553,1,0,2.0236571112759936e-10,1
PRV51554,0,0,8.093439040575958e-10,NaN
PRV51555,1,0,8.09484367519799e-10,1
PRV51556,4,163.20728715728706,5.834661481832537e-4,3.888888888888889
PRV51557,1,0,4.401980884125796e-7,3
PRV51558,3,3061,5.6726841476785186e-8,9
PRV51559,0,0,8.093439040575958e-10,NaN
PRV51560,2,0.5714285714285714,0.0017357376031104604,2
PRV51561,1,0,1.618522079271432e-10,1
PRV51562,1,0,5.79990958039903e-9,8
PRV51563,3,173.5,9.7627156078035e-6,4
PRV51564,3,115.66666666666667,2.447858513881191e-6,4.333333333333333
PRV51565,5,362.1917820483612,8.178416531793394e-8,4.4
PRV51566,0,0,8.093439040575958e-10,NaN
PRV51567,0,0,2.0233597601439894e-10,NaN
PRV51568,3,1.3333333333333333,0,2.466666666666667
PRV51569,2,0,1.5235509473519516e-8,6.5
PRV51570,0,0,8.093439040575958e-10,NaN
PRV51571,0,0,8.093439040575958e-10,NaN
PRV51572,0,0,8.093439040575958e-10,NaN
PRV51573,0,0,8.093439040575958e-10,NaN
PRV51574,0,0,4.4183067393031877e-7,NaN
PRV51575,8,3681.2303117934707,1.19508411404083e-7,3.25
PRV51576,4,3.8568452380952385,2.429100427962289e-5,5.333333333333333
PRV51577,0,0,8.093439040575958e-10,NaN
PRV51578,5,54.13157894736842,5.2884690043836e-4,1.109375
PRV51579,5,1416.3712912087906,3.054187134125289e-4,8.4
PRV51580,1,0,3.0071960227837086e-9,2
PRV51581,0,0,8.093439040575958e-10,NaN
PRV51582,0,0,8.093439040575958e-10,NaN
PRV51583,0,0,8.093439040575958e-10,NaN
PRV51584,3,0,1.5027510513503535e-5,2
PRV51585,0,0,4.046719520287979e-10,NaN
PRV51586,1,0,3.682917402589259e-5,2.5
PRV51587,2,0,1.0953314921361122e-9,2
PRV51588,1,0,2.7265323698703743e-6,5
PRV51589,0,0,8.093439040575958e-10,NaN
PRV51590,0,0,8.093439040575958e-10,NaN
PRV51591,1,0,0.0024315783642188727,1.5
PRV51592,0,0,8.093439040575958e-10,NaN
PRV51593,6,1564.6078119823921,2.938163458981805e-7,3.2857142857142856
PRV51594,4,283.25389610389607,1.5765253740564032e-4,2.0833333333333335
PRV51595,0,0,8.093439040575958e-10,NaN
PRV51596,1,0,3.062037031886712e-6,1.125
PRV51597,2,0,1.459674175294131e-4,2
PRV51598,8,196.45595644439462,9.464286641309226e-4,5.125
PRV51599,0,0,8.093439040575958e-10,NaN
PRV51600,1,0,8.106535637066778e-6,6
PRV51601,1,0,4.023230047986971e-6,2.5
PRV51602,5,348.44166666666666,1.6563545186757691e-6,3
PRV51603,6,1216.4738664843946,7.440892064050694e-5,2.125
PRV51604,0,0,4.046719520287979e-10,NaN
PRV51605,4,1377,1.936476292407422e-9,3.2
PRV51606,3,345,2.1877888922606074e-4,2.166666666666667
PRV51607,2,347,4.249145316348633e-8,2.5
PRV51608,2,3,0,4.714285714285714
PRV51609,3,53.30769230769231,9.893929262564667e-4,2
PRV51610,0,0,8.093439040575958e-10,NaN
PRV51611,1,0,2.0748795610248322e-5,6
PRV51612,3,787.4862914862916,6.939222589243227e-6,5.666666666666667
PRV51613,1,0,6.479882476312452e-7,2
PRV51614,1,0,0.0022477340824244084,1
PRV51615,4,370.45705925409817,1.5367303815051078e-4,3.6
PRV51616,3,164.11366744366754,7.136724609398322e-7,2.75
PRV51617,1,0,6.669335901383543e-9,2.5
PRV51618,0,0,8.093439040575958e-10,NaN
PRV51619,5,1225.962020289651,2.484440904565414e-4,7.6
PRV51620,1,0,4.160153890479704e-7,3
PRV51621,1,0,0.05991699234334582,29
PRV51622,6,227.6908647794548,2.392966760051185e-5,5.75
PRV51623,6,986.9304847929844,3.0697421010926865e-7,3.1666666666666665
PRV51624,0,0,8.093439040575958e-10,NaN
PRV51625,2,1834.2461694716721,1.0089900098637268e-5,7.5
PRV51626,0,0,8.093439040575958e-10,NaN
PRV51627,4,7122.494839438832,1.3513232305251488e-5,4.25
PRV51628,1,0,2.458219089234059e-5,8
PRV51629,3,11.337301587301596,9.148092767961943e-5,3
PRV51630,0,0,8.093439040575958e-10,NaN
PRV51631,0,0,8.093439040575958e-10,NaN
PRV51632,1,0,8.092533692995053e-10,1
PRV51633,3,149.16666666666666,0.44120753577637,7.5
PRV51634,4,2420.478842478718,1.4342499838016238e-5,5
PRV51635,4,640.1322601010102,6.11745171958985e-8,2.2
PRV51636,2,0,2.6129995665328246e-4,5
PRV51637,1,0,2.647343197466159e-10,2
PRV51638,1,0,3.5982657579594254e-5,8
PRV51639,2,0.6666666666666666,4.5345612027778755e-10,1.5
PRV51640,1,0,3.251190322327905e-8,1.5
PRV51641,1,0,8.09375385170659e-10,1
PRV51642,1,0,5.5067494204721024e-5,2.3333333333333335
PRV51643,3,567.2194444444445,2.4614748583775995e-7,5.666666666666667
PRV51644,1,0,1.9329389651027167e-6,6
PRV51645,0,0,8.093439040575958e-10,NaN
PRV51646,1,0,8.094451891483388e-10,1
PRV51647,4,453.0124253956041,5.88623932193169e-4,4.833333333333333
PRV51648,3,1.0277777777777777,9.704696003464932e-6,3.888888888888889
PRV51649,6,1373.1896429837223,0.002205839974663213,6
PRV51650,1,0,8.092740102709119e-10,1
PRV51651,0,0,8.093439040575958e-10,NaN
PRV51652,4,0,0,4
PRV51653,0,0,8.093439040575958e-10,NaN
PRV51654,0,0,8.093439040575958e-10,NaN
PRV51655,0,0,8.093439040575958e-10,NaN
PRV51656,4,0,0,4
PRV51657,2,0,5.273891302860672e-10,1.6666666666666667
PRV51658,0,0,8.093439040575958e-10,NaN
PRV51659,0,0,8.093439040575958e-10,NaN
PRV51660,1,0,3.300629073391836e-4,21
PRV51661,1,0,3.3006290730798514e-4,21
PRV51662,6,5487.969889485282,7.056382705202576e-4,5.625
PRV51663,3,620.6718855668342,2.3429341534890862e-5,6
PRV51664,4,1038,1.8679202402390328e-6,1.75
PRV51665,2,93.93018786768788,4.543017990398496e-6,3.5
PRV51666,1,0,2.807785573265305e-6,3
PRV51667,6,1355.4490118069075,1.7944400241721083e-5,7.857142857142857
PRV51668,5,582.271901563349,9.9155718566439e-6,11.4
PRV51669,3,2090.6563897534993,2.083721738313785e-4,15
PRV51670,10,1726.1762178610861,0.0017248918265062706,3.611111111111111
PRV51671,3,161.54024971379263,8.950301532031248e-6,3.25
PRV51672,0,0,4.046719520287979e-10,NaN
PRV51673,0,0,8.093439040575958e-10,NaN
PRV51674,1,0,1.1177100136671078e-7,4
PRV51675,2,34.29603174603174,0.034549268337282224,7.333333333333333
PRV51676,9,1630.9562066339981,0.03631335042369465,2.9166666666666665
PRV51677,4,62.821060226323375,3.770417867675763e-5,6.571428571428571
PRV51678,3,197.73916315166312,0.024151619455565893,2.5
PRV51679,4,960.9485545668325,6.546188869967375e-5,6.5
PRV51680,4,347,1.9028523625270254e-4,4.5
PRV51681,0,0,4.046719520287979e-10,NaN
PRV51682,1,0,1.9514359500692765e-6,3
PRV51683,2,347,2.082434541142691e-5,3.5
PRV51684,1,0,6.048916238864684e-5,9
PRV51685,2,1,1.613971040706685e-9,1
PRV51686,1,0,8.229302490707669e-6,1.4
PRV51687,0,0,8.093439040575958e-10,NaN
PRV51688,2,226.32633477633473,3.910593299342727e-4,12.5
PRV51689,0,0,8.093439040575958e-10,NaN
PRV51690,5,860.3105847855845,0.021094274543131758,2
PRV51691,4,0,0,4
PRV51692,0,0,8.093439040575958e-10,NaN
PRV51693,0,0,8.093439040575958e-10,NaN
PRV51694,0,0,8.093439040575958e-10,NaN
PRV51695,0,0,8.093439040575958e-10,NaN
PRV51696,0,0,4.046719520287979e-10,NaN
PRV51697,4,0,0,4
PRV51698,4,0,0,4
PRV51699,0,0,8.093439040575958e-10,NaN
PRV51700,1,0,8.092771416496232e-10,1
PRV51701,2,0,5.275907310620262e-10,1.6666666666666667
PRV51702,1,0,1.1659068039871467e-7,4
PRV51703,1,0,2.0748795663078086e-5,6
PRV51704,0,0,8.093439040575958e-10,NaN
PRV51705,0,0,8.093439040575958e-10,NaN
PRV51706,0,0,8.093439040575958e-10,NaN
PRV51707,0,0,8.093439040575958e-10,NaN
PRV51708,2,694.4740291871873,8.293083704932334e-7,4.5
PRV51709,3,559.3306693306696,3.080100175619727e-4,7
PRV51710,6,1453.066086691088,1.7732091409638777e-4,4.444444444444445
PRV51711,1,0,6.877471904753699e-6,10
PRV51712,0,0,8.093439040575958e-10,NaN
PRV51713,0,0,8.093439040575958e-10,NaN
PRV51714,0,0,8.093439040575958e-10,NaN
PRV51715,0,0,8.093439040575958e-10,NaN
PRV51716,3,17.813095238095254,9.160656266235524e-4,3.6
PRV51717,1,0,3.438505628376914e-5,7
PRV51718,2,0,6.409743608313688e-4,6.666666666666667
PRV51719,2,4,1.0829899047444948e-9,2
PRV51720,0,0,8.093439040575958e-10,NaN
PRV51721,1,0,1.2883313322408193e-4,9.5
PRV51722,2,0,5.647256768282695e-10,3
PRV51723,2,347,8.018225342225221e-9,3
PRV51724,0,0,8.093439040575958e-10,NaN
PRV51725,3,6,1.3586742028169244e-9,2.3333333333333335
PRV51726,1,0,9.435606381998978e-9,5
PRV51727,1,0,5.444181013236452e-10,2
PRV51728,1,0,5.570745066153468e-10,2
PRV51729,2,151.497619047619,2.075204946450852e-5,5
PRV51730,4,2.833333333333333,6.707923676741717e-10,4
PRV51731,2,0,5.947079564997862e-6,4.666666666666667
PRV51732,4,5.333333333333334,1.0812065652428182e-9,3.25
PRV51733,0,0,8.093439040575958e-10,NaN
PRV51734,1,0,2.3283159997112016e-5,10
PRV51735,1,0,8.093283365807298e-10,1
PRV51736,0,0,8.093439040575958e-10,NaN
PRV51737,2,0,0.02290455972232486,2
PRV51738,3,0,0,3.25
PRV51739,3,692,0.12448021882923345,5.833333333333333
PRV51740,3,2,1.2946153854521566e-9,1.5
PRV51741,2,0,0,2
PRV51742,3,221.27760017760014,2.408239162767651e-5,4.333333333333333
PRV51743,2,0,3.8899929811347004e-8,4
PRV51744,1,0,0,4
PRV51745,2,1,7.705716622796318e-10,3.5
PRV51746,4,0.3333333333333333,1.0197669451326066e-10,3
PRV51747,2,2,3.4661158968034407e-10,5
PRV51748,2,0,3.889989517571175e-8,4
PRV51749,2,2,1.3605216157466482e-9,1.5
PRV51750,2,0,5.396872619297151e-6,4
PRV51751,0,0,8.093439040575958e-10,NaN
PRV51752,3,0,0,3.25
PRV51753,0,0,8.093439040575958e-10,NaN
PRV51754,0,0,8.093439040575958e-10,NaN
PRV51755,1,0,9.72607557916877e-10,2
PRV51756,1,0,2.554616478968572e-10,4
PRV51757,0,0,8.093439040575958e-10,NaN
PRV51758,2,0,5.477597943806864e-10,2
PRV51759,0,0,8.093439040575958e-10,NaN
PRV51760,3,0,0,3
PRV51761,1,0,8.093399179103982e-10,1
PRV51762,2,0,0,3
PRV51763,0,0,8.093439040575958e-10,NaN
PRV51764,0,0,8.093439040575958e-10,NaN
PRV51765,1,0,8.092912239343988e-10,1
PRV51766,1,0,8.093524513828792e-10,1
PRV51767,2,0,0,3
PRV51768,0,0,8.093439040575958e-10,NaN
PRV51769,2,173.5,3.279391743713711e-8,6
PRV51770,2,0,0.06424790567132384,21.5
PRV51771,0,0,8.093439040575958e-10,NaN
PRV51772,0,0,8.093439040575958e-10,NaN
PRV51773,1,0,6.486067061750838e-10,3
PRV51774,0,0,8.093439040575958e-10,NaN
PRV51775,2,68.6786172161173,3.3960446765122956e-4,7.5
PRV51776,1,0,1.1177109131200739e-7,4
PRV51777,1,0,8.093288947693821e-10,1
PRV51778,2,0,1.9458259672149423e-5,6
PRV51779,0,0,8.093439040575958e-10,NaN
PRV51780,2,0,2.219731191799636e-6,3.3333333333333335
PRV51781,0,0,8.093439040575958e-10,NaN
PRV51782,0,0,8.093439040575958e-10,NaN
PRV51783,1,0,9.333303619950112e-6,1.75
PRV51784,1,0,3.6898448082640923e-6,2
PRV51785,0,0,8.093439040575958e-10,NaN
PRV51786,1,0,7.279684855949937e-8,3
PRV51787,1,0,0.03622422067347445,2
PRV51788,1,0,1.1401181889153204e-5,6
PRV51789,1,0,0.05586878043252114,22
PRV51790,5,46.03392857142857,0.03626782053896027,2.5416666666666665
PRV51791,1,0,4.406637282231761e-6,7
PRV51792,0,0,8.093439040575958e-10,NaN
PRV51793,2,0,0.006210211616910914,4.8
PRV51794,1,0,4.406637168397265e-6,7
PRV51795,3,260,6.063036212903617e-7,3.6666666666666665
PRV51796,1,0,6.548187165514791e-4,5.5
PRV51797,0,0,8.093439040575958e-10,NaN
PRV51798,0,0,8.093439040575958e-10,NaN
PRV51799,1,0,3.2740988434978114e-4,11
PRV51800,1,0,3.922235154342785e-6,4
PRV51801,0,0,8.093439040575958e-10,NaN
PRV51802,0,0,8.093439040575958e-10,NaN
PRV51803,0,0,8.093439040575958e-10,NaN
PRV51804,0,0,8.093439040575958e-10,NaN
PRV51805,0,0,8.093439040575958e-10,NaN
PRV51806,0,0,8.093439040575958e-10,NaN
PRV51807,0,0,8.093439040575958e-10,NaN
PRV51808,1,0,5.950397190835791e-7,6
PRV51809,0,0,8.093439040575958e-10,NaN
PRV51810,0,0,8.093439040575958e-10,NaN
PRV51811,0,0,8.093439040575958e-10,NaN
PRV51812,1,0,1.2316939635819544e-6,2
PRV51813,1,0,2.6989266242011917e-9,2
PRV51814,1,0,5.996631865405813e-6,2
PRV51815,0,0,8.093439040575958e-10,NaN
PRV51816,0,0,8.093439040575958e-10,NaN
PRV51817,5,739.4603283539496,0.0016642312650399114,6
PRV51818,0,0,8.093439040575958e-10,NaN
PRV51819,0,0,8.093439040575958e-10,NaN
PRV51820,0,0,8.093439040575958e-10,NaN
PRV51821,0,0,8.093439040575958e-10,NaN
PRV51822,0,0,8.093439040575958e-10,NaN
PRV51823,1,0,3.8464987701667483e-10,2
PRV51824,2,347,2.0548763416074775e-5,3
PRV51825,0,0,8.093439040575958e-10,NaN
PRV51826,0,0,8.093439040575958e-10,NaN
PRV51827,0,0,8.093439040575958e-10,NaN
PRV51828,1,0,2.3778737766590717e-5,6
PRV51829,0,0,8.093439040575958e-10,NaN
PRV51830,0,0,8.093439040575958e-10,NaN
PRV51831,2,347,1.0007521760236009e-4,4
PRV51832,0,0,8.093439040575958e-10,NaN
PRV51833,0,0,8.093439040575958e-10,NaN
PRV51834,1,0,5.571807959297027e-10,2
PRV51835,0,0,8.093439040575958e-10,NaN
PRV51836,0,0,0,NaN
PRV51837,2,0,0.06521281556755983,1.9444444444444444
PRV51838,1,0,7.257287400795678e-4,2
PRV51839,7,69.64444444444445,0.014763842051904985,4
PRV51840,3,0.6363636363636364,0.0011052832136050322,1.3333333333333333
PRV51841,2,0.6666666666666666,1.3489065067626597e-10,1.5
PRV51842,4,4.266666666666667,0.06725325069673295,3.75
PRV51843,2,8.879914529914526,2.434781701361504e-4,9
PRV51844,9,82.31987179487177,6.900737359483875e-5,3
PRV51845,0,0,2.6978130135253194e-10,NaN
PRV51846,3,26,0,1.6666666666666667
PRV51847,2,2.425925925925926,6.795732228966535e-4,3.25
PRV51848,1,0,5.032106122624151e-4,2
PRV51849,2,0.7,0.0012693912886496265,2.75
PRV51850,5,42.5,8.356875508732858e-6,2
PRV51851,2,80.8888888888889,0.0026546661614469205,4.5
PRV51852,0,0,0,NaN
PRV51853,4,17.206349206349206,8.384638653554368e-4,3.2
PRV51854,2,0,6.250668935064007e-4,1.8333333333333333
PRV51855,1,0,3.7334178403648435e-8,1
PRV51856,4,14.083333333333334,0.1666666668015573,2.3684210526315788
PRV51857,2,0.2,1.3746527640603903e-5,1
PRV51858,9,404.5816239316239,2.143456397849098e-4,6.166666666666666
PRV51859,2,11,1.8517720259536233e-5,5
PRV51860,0,0,0,NaN
PRV51861,1,0,0,3
PRV51862,3,121.44444444444444,0.0033178179481712427,4
PRV51863,3,21.5,0.0014261342117491006,4.666666666666667
PRV51864,1,0,0,3
PRV51865,0,0,7.563632390708032e-7,NaN
PRV51866,5,6.4,2.6748492055062836e-4,1.8
PRV51867,2,16.391581196581196,3.2917598779115943e-4,8
PRV51868,4,23.625,0.24019166275760545,1.78125
PRV51869,2,2,1.2608751797526912e-6,2.5
PRV51870,2,0,0.3017114432107119,2.6923076923076925
PRV51871,1,0,0.004050054407257741,3
PRV51872,3,10,1.779468163988924e-5,1.75
PRV51873,4,30.420032051282053,0.005655230391053255,2.2857142857142856
PRV51874,3,17.75,7.919927247618202e-5,2.6666666666666665
PRV51875,0,0,0,NaN
PRV51876,3,20,0.025990412874485627,4.571428571428571
PRV51877,1,0,1.7461428906000676e-5,3
PRV51878,2,25.97222222222222,5.357599120703479e-4,2.6666666666666665
PRV51879,0,0,9.928802777504329e-8,NaN
PRV51880,1,0,0.005257952638494557,7
PRV51881,2,2.588235294117647,3.553421971913987e-4,2
PRV51882,2,44,2.3792848849422713e-4,2
PRV51883,1,0,9.928802777504329e-8,1
PRV51884,1,0,5.055778925157237e-4,6
PRV51885,0,0,9.336790750991533e-6,NaN
PRV51886,0,0,0,NaN
PRV51887,0,0,0,NaN
PRV51888,1,0,4.781827599790956e-6,3
PRV51889,1,0,2.388713791700459e-6,6
PRV51890,0,0,1.4893204166256494e-7,NaN
PRV51891,2,44,0.06889982449248783,8.5
PRV51892,1,0,1.6973724882874993e-5,2
PRV51893,0,0,0,NaN
PRV51894,1,0,1.816340810594507e-4,3
PRV51895,1,0,0,2
PRV51896,2,14,1.048768723929529e-4,3.5
PRV51897,2,0,2.1567960305514957e-5,3
PRV51898,3,17.626638176638174,8.795183848128667e-5,6.333333333333333
PRV51899,0,0,0,NaN
PRV51900,3,26.439957264957265,1.22360528995636e-4,6.333333333333333
PRV51901,1,0,2.056843447782821e-6,6
PRV51902,0,0,4.9597371790812865e-5,NaN
PRV51903,6,235.38888888888889,2.2608314264062094e-4,3.5714285714285716
PRV51904,2,10,0,2
PRV51905,0,0,2.767822966660931e-4,NaN
PRV51906,0,0,0,NaN
PRV51907,0,0,0,NaN
PRV51908,0,0,0,NaN
PRV51909,1,0,0,2
PRV51910,6,0,8.751655774171862e-5,5.2
PRV51911,6,0,7.384279728744139e-5,6.75
PRV51912,3,4,4.227780460837211e-9,2.75
PRV51913,6,6.8307692307692305,5.8947996704013577e-5,9.333333333333334
PRV51914,2,0,7.876476238327616e-9,3
PRV51915,6,0,8.289048342815268e-5,5.888888888888889
PRV51916,6,6.8307692307692305,5.8947996091679215e-5,9.333333333333334
PRV51917,1,0,0,2
PRV51918,0,0,0,NaN
PRV51919,1,0,2.2992435983710377e-9,5
PRV51920,0,0,0,NaN
PRV51921,0,0,0,NaN
PRV51922,1,0,0.004915883244972086,2
PRV51923,0,0,0,NaN
PRV51924,1,0,0,2
PRV51925,0,0,0,NaN
PRV51926,0,0,0,NaN
PRV51927,0,0,0,NaN
PRV51928,0,0,1.8830949929469713e-6,NaN
PRV51929,1,0,9.478822933114595e-7,1
PRV51930,0,0,0,NaN
PRV51931,0,0,2.510793323929295e-6,NaN
PRV51932,0,0,0,NaN
PRV51933,4,4.2,0.20060416109485196,1.0555555555555556
PRV51934,0,0,3.6420217331535306e-4,NaN
PRV51935,1,0,0,1
PRV51936,1,0,0.24010675686202615,1.25
PRV51937,2,6.666666666666667,0.054839146127363125,6
PRV51938,2,1,0,1
PRV51939,0,0,1.1562055772251368e-10,NaN
PRV51940,1,0,0.03201424699893291,9
PRV51941,1,0,0,2
PRV51942,1,0,1.3930730909871852e-6,1
PRV51943,0,0,0,NaN
PRV51944,3,271,8.892506520271641e-4,2.3333333333333335
PRV51945,0,0,1.2637081670979364e-6,NaN
PRV51946,0,0,3.1306802301629306e-7,NaN
PRV51947,1,0,0,1
PRV51948,0,0,1.076169902241706e-6,NaN
PRV51949,3,182.2,0,1.8333333333333333
PRV51950,1,0,1.6186878081151916e-10,1
PRV51951,1,0,1.0831784289410883e-6,1
PRV51952,0,0,0,NaN
PRV51953,1,0,1.2467257699933406e-8,2
PRV51954,1,0,3.029740944930145e-7,2.25
PRV51955,1,0,7.582249002587619e-7,1
PRV51956,1,0,0.08003559256212484,9
PRV51957,3,4.6,0.005556919597786546,1.8888888888888888
PRV51958,0,0,0,NaN
PRV51959,1,0,0,1
PRV51960,0,0,0,NaN
PRV51961,2,14,0.004566291434792077,2.5
PRV51962,0,0,0,NaN
PRV51963,1,0,1.2003817561903442e-4,2
PRV51964,0,0,0,NaN
PRV51965,1,0,0,3
PRV51966,3,2,0,1.6666666666666667
PRV51967,0,0,0,NaN
PRV51968,2,0,0,2.5
PRV51969,1,0,0,3
PRV51970,0,0,0,NaN
PRV51971,0,0,0,NaN
PRV51972,2,0,0,2.5
PRV51973,2,8,7.500987369925471e-4,1.5
PRV51974,1,0,0,2
PRV51975,0,0,0,NaN
PRV51976,0,0,0,NaN
PRV51977,0,0,0,NaN
PRV51978,1,0,0,2
PRV51979,0,0,0,NaN
PRV51980,0,0,0,NaN
PRV51981,0,0,0,NaN
PRV51982,1,0,6.509643291485143e-4,1.5
PRV51983,2,0.6666666666666666,0.00486698833332871,1.5
PRV51984,0,0,0.0010230024654329553,NaN
PRV51985,1,0,5.194575139309374e-4,1.3333333333333333
PRV51986,2,6.2,0.0020248498674686425,3.5
PRV51987,2,0,0.4946766266929992,4
PRV51988,1,0,0.21585134247555585,5
PRV51989,1,0,0.008319110757696951,2
PRV51990,1,0,0.008319842374282424,2
PRV51991,1,0,0.21584944136984727,5
PRV51992,1,0,0.21585186530024278,5
PRV51993,0,0,0.009509333951293114,NaN
PRV51994,5,5,0.5,3.2
PRV51995,3,0.5,0.6948027523323113,3.6666666666666665
PRV51996,4,4.5,0.8781830326067525,3.75
PRV51997,5,18,0.7615591178943834,2.4
PRV51998,0,0,0.009509333951293114,NaN
PRV51999,2,1,0.021033601816287228,1
PRV52000,1,0,0.004185128015184814,2
PRV52001,0,0,8.00712937055049e-5,NaN
PRV52002,1,0,8.853907445031337e-6,1
PRV52003,1,0,8.977337102452669e-5,1
PRV52004,0,0,3.590930794261547e-4,NaN
PRV52005,1,0,0.0012784401149361659,1
PRV52006,0,0,1.7954653971307736e-4,NaN
PRV52007,1,0,0,3
PRV52008,3,2,6.227782479174969e-4,1
PRV52009,1,0,0.004182337474410653,2.5
PRV52010,1,0,0,1
PRV52011,1,0,3.0722962956064755e-4,3
PRV52012,1,0,0,1
PRV52013,3,25.754365079365076,0,6
PRV52014,2,28.538308913308907,7.8334301471934e-4,1.35
PRV52015,2,28.875,6.334796837973903e-9,2.25
PRV52016,1,0,0.01118136948909977,22
PRV52017,5,68.19625496031746,5.688850229267239e-4,3.125
PRV52018,2,0,0.0010119058926970654,1.2222222222222223
PRV52019,20,151.12930756607227,0.02819338458097848,1.671602787456446
PRV52020,3,1.1071428571428572,0.00047707604208927163,1.5648148148148149
PRV52021,5,145.86820039746965,7.266337207341771e-4,1.2531746031746032
PRV52022,2,0.2857142857142857,4.3143277865142257e-4,7.5
PRV52023,1,0,5.851199938999854e-5,10
PRV52024,0,0,0,NaN
PRV52025,4,152.60606060606057,4.960063344306073e-4,6.7
PRV52026,1,0,0.0010910480788561005,1
PRV52027,2,12.777777777777779,8.738037175177621e-4,2.5
PRV52028,2,115,0,2
PRV52029,2,0.08333333333333333,2.52640376990204e-4,1.9333333333333333
PRV52030,3,85.29547379396098,4.961545046021522e-4,2.8333333333333335
PRV52031,8,1141.007840578945,9.416910899962495e-4,2.4111111111111114
PRV52032,4,39.8,5.324146916159109e-4,2.35
PRV52033,2,83.46404901141722,0,2.6666666666666665
PRV52034,2,0.16666666666666666,1.8970636624217616e-5,8
PRV52035,2,17.692307692307693,4.6780610419488273e-4,2.6666666666666665
PRV52036,6,232.26472363044078,9.724454883777588e-4,3.0303030303030303
PRV52037,3,30.60881139610612,4.8105659487902494e-4,2.125
PRV52038,6,129.08333333333334,4.304306959329716e-4,2.5462962962962963
PRV52039,0,0,6.744973158827925e-4,NaN
PRV52040,8,267.69722704485383,8.950137514618454e-4,1.875
PRV52041,2,1,9.198916982158332e-4,5
PRV52042,2,0.5,0,1
PRV52043,4,259.10399892251763,7.593013364213012e-9,2.046153846153846
PRV52044,5,115.33333333333336,1.951231130179947e-5,3.9166666666666665
PRV52045,11,227.62677840325568,0.11113401179003465,4.042857142857143
PRV52046,2,0.14285714285714285,4.290436785124635e-8,2.3333333333333335
