,Provider,PotentialFraud,AttendingPhysician,logattnd,BeneID,logpts,meanDiagCodes,DiagcodesRange,meanProcCodes,ProcCodesRange,MeanReimburse,ReimburseRange,ClaimCount,logClmCount,ClmsPerPhysician,ClmsPerPatnt,LogClmsPerPhysician,LogClmsPerPatnt
134,PRV54325,No,2,1.0986122886681098,15,2.772588722239781,7.6,8,1.0,3,9466.666666666666,18000,15,2.772588722239781,7.5,1.0,2.023226493090898,0.09470433948529736
135,PRV51149,Yes,1,0.6931471805599453,108,4.6913478822291435,8.181034482758621,9,0.7155172413793104,3,9594.827586206897,57000,116,4.762173934797756,116.0,1.0740740740740742,4.744510171078011,0.1603951129769762
136,PRV51456,No,1,0.6931471805599453,103,4.6443908991413725,8.0625,8,0.6785714285714286,4,9256.160714285714,57000,112,4.727387818712341,112.0,1.087378640776699,4.7094499197917585,0.1716591483789778
137,PRV53421,Yes,1,0.6931471805599453,77,4.356708826689592,8.105263157894736,8,0.6736842105263158,3,10357.894736842105,57000,95,4.564348191467836,95.0,1.2337662337662338,4.54498915389,0.2878865704342933
138,PRV51614,Yes,1,0.6931471805599453,129,4.867534450455582,7.966216216216216,9,0.6824324324324325,3,9770.27027027027,85000,148,5.003946305945459,148.0,1.1472868217054264,4.987944142592252,0.22089934828237684
139,PRV52393,No,9,2.302585092994046,12,2.5649493574615367,8.125,9,0.8125,2,11125.0,37000,16,2.833213344056216,1.7777777777777777,1.3333333333333333,0.6290377201558446,0.35922788557236174
140,PRV52152,No,31,3.4657359027997265,45,3.828641396489095,7.680851063829787,9,0.723404255319149,2,9531.489361702128,47000,47,3.871201010907891,1.5161290322580645,1.0444444444444445,0.47973123485910213,0.13471653765206074
141,PRV52123,Yes,6,1.9459101490553132,140,4.948759890378168,8.024691358024691,8,0.7098765432098766,3,8787.654320987655,57000,162,5.093750200806762,27.0,1.1571428571428573,3.2978745986091833,0.22877582821035833
142,PRV56225,Yes,5,1.791759469228055,48,3.8918202981106265,7.96,8,0.58,3,12200.0,74000,50,3.9318256327243257,10.0,1.0416666666666667,2.310557222968682,0.13229911941980746
143,PRV53612,No,1,0.6931471805599453,6,1.9459101490553132,7.5,6,0.8333333333333334,3,4500.0,8000,6,1.9459101490553132,6.0,1.0,1.7985023613165472,0.09379640415951762
144,PRV52544,No,1,0.6931471805599453,6,1.9459101490553132,8.166666666666666,4,0.5,2,5666.666666666667,16000,6,1.9459101490553132,6.0,1.0,1.7985023613165472,0.09379640415951762
145,PRV52366,No,19,2.995732273553991,25,3.258096538021482,8.64,5,0.84,2,9052.0,30700,25,3.258096538021482,1.3157894736842106,1.0,0.3471983041376824,0.09494662275822063
146,PRV55381,No,2,1.0986122886681098,20,3.044522437723423,8.3,6,0.65,2,8300.0,32000,20,3.044522437723423,10.0,1.0,2.30759738606134,0.09485575827510169
147,PRV51851,Yes,2,1.0986122886681098,47,3.871201010907891,7.773584905660377,8,0.6981132075471698,3,10339.622641509433,57000,53,3.9889840465642745,26.5,1.127659574468085,3.2759424710924345,0.20491415935036478
148,PRV51618,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,1.0,0,2000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
149,PRV56001,No,21,3.091042453358316,54,4.007333185232471,8.140350877192983,8,0.47368421052631576,2,9210.526315789473,36000,57,4.060443010546419,2.7142857142857144,1.0555555555555556,1.0342493298857671,0.14441208628319885
150,PRV51539,Yes,43,3.784189633918261,68,4.23410650459726,8.144927536231885,9,0.782608695652174,3,10623.478260869566,57000,69,4.248495242049359,1.6046511627906976,1.0147058823529411,0.5331416045687042,0.10845673198589412
151,PRV52989,Yes,50,3.9318256327243257,56,4.04305126783455,8.157142857142857,9,0.7285714285714285,4,12285.714285714286,57000,70,4.2626798770413155,1.4,1.25,0.4052784613499435,0.2999392643894912
152,PRV51568,No,8,2.1972245773362196,9,2.302585092994046,5.777777777777778,9,1.1111111111111112,2,9777.777777777777,12000,9,2.302585092994046,1.125,1.0,0.20179366020677508,0.09430069052013113
153,PRV56421,Yes,1,0.6931471805599453,39,3.6888794541139363,7.521739130434782,9,0.8043478260869565,4,10586.95652173913,79000,46,3.8501476017100584,46.0,1.1794871794871795,3.820884310888137,0.24622301911826858
154,PRV54812,No,3,1.3862943611198906,12,2.5649493574615367,7.916666666666667,8,1.0,3,13000.0,39000,12,2.5649493574615367,4.0,1.0,1.4077404811258636,0.09455294820673041
155,PRV53388,No,2,1.0986122886681098,10,2.3978952727983707,8.636363636363637,6,0.6363636363636364,1,8818.181818181818,12000,11,2.4849066497880004,5.5,1.1,1.7178683379586182,0.18140538632217523
156,PRV56773,No,2,1.0986122886681098,7,2.0794415416798357,9.0,0,0.14285714285714285,1,6857.142857142857,13000,7,2.0794415416798357,3.5,1.0,1.2760851831957456,0.09401248951061449
157,PRV53277,Yes,2,1.0986122886681098,14,2.70805020110221,7.866666666666666,6,0.6666666666666666,2,8066.666666666667,29000,15,2.772588722239781,7.5,1.0714285714285714,2.023226493090898,0.15757094823205642
158,PRV54350,Yes,1,0.6931471805599453,86,4.465908118654584,7.980952380952381,8,0.7333333333333333,3,10133.333333333334,98000,105,4.663439094112067,105.0,1.2209302325581395,4.644971461732331,0.2782287405018197
159,PRV55209,Yes,1,0.6931471805599453,243,5.497168225293202,8.12,9,0.6618181818181819,4,10022.181818181818,57000,275,5.62040086571715,275.0,1.131687242798354,5.607187972112557,0.2083471612251817
160,PRV55171,Yes,1,0.6931471805599453,34,3.5553480614894135,8.268292682926829,7,0.9512195121951219,3,8902.439024390244,21000,41,3.7376696182833684,41.0,1.2058823529411764,3.7060821212532726,0.26660739268796935
161,PRV52047,No,1,0.6931471805599453,12,2.5649493574615367,7.2,8,0.6666666666666666,3,9600.0,50000,15,2.772588722239781,15.0,1.25,2.704810635940484,0.2993333326363891
162,PRV53401,Yes,12,2.5649493574615367,113,4.736198448394496,8.03076923076923,9,0.6538461538461539,3,8469.23076923077,42000,130,4.875197323201151,10.833333333333334,1.1504424778761062,2.390990862340269,0.2234160564342147
163,PRV57295,Yes,1,0.6931471805599453,13,2.6390573296152584,8.071428571428571,4,0.5,1,12357.142857142857,54000,14,2.70805020110221,14.0,1.0769230769230769,2.636295386001925,0.16219989321526262
164,PRV57216,No,8,2.1972245773362196,10,2.3978952727983707,8.4,5,0.3,1,8900.0,27000,10,2.3978952727983707,1.25,1.0,0.29894796135606927,0.09440158443016944
165,PRV54772,Yes,18,2.9444389791664403,100,4.61512051684126,8.376146788990825,8,0.7706422018348624,4,10273.394495412844,57000,109,4.700480365792417,6.055555555555555,1.09,1.8168086403553492,0.17386171544914134
166,PRV51876,Yes,9,2.302585092994046,17,2.8903717578961645,7.888888888888889,8,0.7777777777777778,2,12888.888888888889,36000,18,2.9444389791664403,2.0,1.0588235294117647,0.7408797590985727,0.1468679894691749
167,PRV54760,No,4,1.6094379124341003,22,3.1354942159291497,7.916666666666667,6,0.8333333333333334,4,8083.333333333333,36000,24,3.2188758248682006,6.0,1.0909090909090908,1.8058328737474307,0.17430068243923488
168,PRV55149,No,1,0.6931471805599453,16,2.833213344056216,8.0625,5,0.5,2,9062.5,32000,16,2.833213344056216,16.0,1.0,2.768931051009633,0.09474219160320908
169,PRV55019,Yes,3,1.3862943611198906,133,4.897839799950911,8.145569620253164,9,0.7784810126582279,4,11571.518987341773,57000,158,5.0689042022202315,52.666666666666664,1.1879699248120301,3.9625582052256227,0.25299792965944723
170,PRV55658,No,6,1.9459101490553132,14,2.70805020110221,7.333333333333333,9,0.8,3,13093.333333333334,36000,15,2.772588722239781,2.5,1.0714285714285714,0.9539102662179962,0.15757094823205642
171,PRV56556,No,2,1.0986122886681098,65,4.189654742026425,8.175675675675675,7,0.6081081081081081,3,8364.864864864865,30000,74,4.31748811353631,37.0,1.1384615384615384,3.6086429051004845,0.21372850249123188
172,PRV54739,Yes,5,1.791759469228055,40,3.713572066704308,8.133333333333333,7,0.8666666666666667,3,13288.888888888889,57000,45,3.828641396489095,9.0,1.125,2.206298388640596,0.20271128319650464
173,PRV52314,No,29,3.4011973816621555,35,3.58351893845611,8.075,7,0.8,3,10300.0,57000,40,3.713572066704308,1.3793103448275863,1.1428571428571428,0.39125453755229433,0.21715019136957972
174,PRV56236,No,7,2.0794415416798357,6,1.9459101490553132,7.285714285714286,4,0.8571428571428571,2,6428.571428571428,11000,7,2.0794415416798357,1.0,1.1666666666666667,0.09401248951061449,0.2348550690367873
175,PRV53269,Yes,5,1.791759469228055,96,4.574710978503383,8.258928571428571,9,0.8035714285714286,3,8544.642857142857,39000,112,4.727387818712341,22.4,1.1666666666666667,3.1115261953970843,0.23629284047293042
176,PRV56437,Yes,4,1.6094379124341003,32,3.4965075614664802,8.23076923076923,6,0.6923076923076923,3,7338.461538461538,23000,39,3.6888794541139363,9.75,1.21875,2.2849999553739857,0.2763955634618971
177,PRV57182,No,2,1.0986122886681098,5,1.791759469228055,7.8,7,0.8,2,11400.0,33000,5,1.791759469228055,2.5,1.0,0.9507161927199511,0.09349397879654764
178,PRV56668,Yes,2,1.0986122886681098,45,3.828641396489095,7.961538461538462,9,0.8269230769230769,3,11903.846153846154,57000,52,3.970291913552122,26.0,1.1555555555555554,3.256966929722237,0.22737364980597077
179,PRV52148,No,20,3.044522437723423,41,3.7376696182833684,8.333333333333334,7,0.7619047619047619,2,8119.047619047619,30000,42,3.7612001156935624,2.1,1.024390243902439,0.7879802123370858,0.11701870233733731
180,PRV55664,No,2,1.0986122886681098,17,2.8903717578961645,7.95,6,0.75,2,10250.0,38000,20,3.044522437723423,10.0,1.1764705882352942,2.30759738606134,0.24355693602616565
181,PRV53786,Yes,1,0.6931471805599453,33,3.5263605246161616,8.277777777777779,7,0.6944444444444444,3,9500.0,28000,36,3.6109179126442243,36.0,1.0909090909090908,3.576370234933031,0.17443941797900894
182,PRV57340,No,10,2.3978952727983707,17,2.8903717578961645,8.294117647058824,7,0.8823529411764706,2,11647.058823529413,46000,17,2.8903717578961645,1.7,1.0,0.5868427185814383,0.09477559195881244
183,PRV51949,No,1,0.6931471805599453,18,2.9444389791664403,7.631578947368421,8,0.5263157894736842,2,12947.368421052632,100000,19,2.995732273553991,19.0,1.0555555555555556,2.9397903588498298,0.14407390328682632
184,PRV54356,No,3,1.3862943611198906,12,2.5649493574615367,7.266666666666667,6,1.0,3,12246.666666666666,50800,15,2.772588722239781,5.0,1.25,1.6259781069788921,0.2993333326363891
185,PRV55140,No,1,0.6931471805599453,9,2.302585092994046,7.222222222222222,8,0.6666666666666666,1,9444.444444444445,38000,9,2.302585092994046,9.0,1.0,2.1984339667420505,0.09430069052013113
186,PRV51030,No,1,0.6931471805599453,71,4.276666119016055,8.097560975609756,7,0.6951219512195121,3,8604.878048780487,57000,82,4.418840607796598,82.0,1.1549295774647887,4.397999865799001,0.22694984556433678
187,PRV57317,Yes,4,1.6094379124341003,80,4.394449154672439,7.928571428571429,9,0.7857142857142857,3,9892.857142857143,57000,84,4.442651256490317,21.0,1.05,3.0467880085544747,0.13964781969315188
188,PRV53855,Yes,8,2.1972245773362196,17,2.8903717578961645,8.65,5,0.55,1,7050.0,22000,20,3.044522437723423,2.5,1.1764705882352942,0.9543103013944231,0.24355693602616565
189,PRV52843,Yes,35,3.58351893845611,42,3.7612001156935624,8.25531914893617,7,0.7021276595744681,3,11553.191489361701,57000,47,3.871201010907891,1.3428571428571427,1.119047619047619,0.3663594030988814,0.1978513779234392
190,PRV54764,No,12,2.5649493574615367,13,2.6390573296152584,8.153846153846153,4,1.0,2,11615.384615384615,31000,13,2.6390573296152584,1.0833333333333333,1.0,0.16757274857098384,0.09461117236638439
191,PRV56819,No,3,1.3862943611198906,22,3.1354942159291497,7.041666666666667,8,0.75,2,9125.0,57000,24,3.2188758248682006,8.0,1.0909090909090908,2.088577423002362,0.17430068243923488
192,PRV57098,No,4,1.6094379124341003,47,3.871201010907891,8.244897959183673,9,0.7142857142857143,2,10000.0,37000,49,3.912023005428146,12.25,1.0425531914893618,2.511179425585494,0.13307127827932236
193,PRV57117,Yes,6,1.9459101490553132,59,4.0943445622221,7.91044776119403,9,0.6716417910447762,3,7731.3432835820895,30000,67,4.219507705176107,11.166666666666666,1.1355932203389831,2.4201980272917964,0.211395435272577
194,PRV57145,No,1,0.6931471805599453,4,1.6094379124341003,8.0,3,1.0,2,17500.0,44000,4,1.6094379124341003,4.0,1.0,1.401280515556754,0.09304054651047666
195,PRV57146,No,3,1.3862943611198906,9,2.302585092994046,8.0,4,0.6666666666666666,2,11444.444444444445,20000,9,2.302585092994046,3.0,1.0,1.1281818424995456,0.09430069052013113
196,PRV57144,No,3,1.3862943611198906,8,2.1972245773362196,7.125,7,0.625,2,8750.0,13000,8,2.1972245773362196,2.6666666666666665,1.0,1.0144359107121141,0.0941745903114069
197,PRV56235,No,13,2.6390573296152584,14,2.70805020110221,9.0,3,0.8571428571428571,2,9714.285714285714,38000,14,2.70805020110221,1.0769230769230769,1.0,0.16219989321526262,0.09466108202741298
198,PRV52641,No,15,2.772588722239781,20,3.044522437723423,7.904761904761905,9,0.5714285714285714,2,7809.523809523809,27000,21,3.091042453358316,1.4,1.05,0.40484310702182336,0.139305544649225
199,PRV53814,No,1,0.6931471805599453,3,1.3862943611198906,7.0,5,0.3333333333333333,1,6000.0,5000,3,1.3862943611198906,3.0,1.0,1.1217743092651438,0.09228537411027177
200,PRV57179,Yes,18,2.9444389791664403,25,3.258096538021482,9.038461538461538,4,0.46153846153846156,2,11153.846153846154,46000,26,3.295836866004329,1.4444444444444444,1.04,0.43414483208479926,0.13066342948881587
201,PRV52059,Yes,7,2.0794415416798357,13,2.6390573296152584,7.769230769230769,8,0.6153846153846154,2,12000.0,39000,13,2.6390573296152584,1.8571428571428572,1.0,0.6701311218244729,0.09461117236638439
202,PRV52065,Yes,63,4.1588830833596715,113,4.736198448394496,7.922413793103448,9,0.7327586206896551,3,10293.103448275862,69000,116,4.762173934797756,1.8412698412698412,1.0265486725663717,0.6631917753206158,0.11907805061999181
203,PRV52292,Yes,3,1.3862943611198906,25,3.258096538021482,7.64,8,0.88,3,12120.0,32000,25,3.258096538021482,8.333333333333334,1.0,2.12890384188327,0.09494662275822063
204,PRV57228,No,1,0.6931471805599453,31,3.4657359027997265,7.970588235294118,8,0.5588235294117647,2,7382.35294117647,40000,34,3.5553480614894135,34.0,1.096774193548387,3.519376378519515,0.17933419031567208
205,PRV51840,Yes,2,1.0986122886681098,35,3.58351893845611,8.58974358974359,5,0.7692307692307693,3,9300.0,57000,39,3.6888794541139363,19.5,1.1142857142857143,2.9705675346041347,0.1938938700987494
206,PRV54765,Yes,1,0.6931471805599453,162,5.093750200806762,8.061224489795919,9,0.7091836734693877,5,10132.65306122449,57000,196,5.2832037287379885,196.0,1.2098765432098766,5.268679501775192,0.26987587698179616
207,PRV55435,Yes,2,1.0986122886681098,113,4.736198448394496,8.171875,9,0.8125,3,9740.625,77000,128,4.859812404361672,64.0,1.1327433628318584,4.155464622697176,0.20916074913883093
208,PRV52151,Yes,26,3.295836866004329,45,3.828641396489095,8.0,6,0.7872340425531915,4,9697.872340425532,64000,47,3.871201010907891,1.8076923076923077,1.0444444444444445,0.6455299153574081,0.13471653765206074
209,PRV51285,No,8,2.1972245773362196,13,2.6390573296152584,7.733333333333333,7,0.4666666666666667,3,10733.333333333334,55000,15,2.772588722239781,1.875,1.1538461538461537,0.6793824680890942,0.22550816309973887
210,PRV57177,Yes,17,2.8903717578961645,64,4.174387269895637,8.013698630136986,8,0.5616438356164384,3,9986.301369863013,57000,73,4.30406509320417,4.294117647058823,1.140625,1.4796920725222544,0.2154716414783067
211,PRV54781,Yes,1,0.6931471805599453,63,4.1588830833596715,7.971830985915493,8,0.7183098591549296,3,10436.61971830986,51000,71,4.276666119016055,71.0,1.126984126984127,4.254151070554729,0.2044134481663431
212,PRV51604,Yes,2,1.0986122886681098,44,3.8066624897703196,7.96,8,0.86,3,12340.0,57000,50,3.9318256327243257,25.0,1.1363636363636365,3.2179002247470176,0.21196565522288477
213,PRV55676,Yes,31,3.4657359027997265,103,4.6443908991413725,8.052173913043479,9,0.7217391304347827,3,8953.04347826087,42000,115,4.7535901911063645,3.7096774193548385,1.116504854368932,1.3372304574556189,0.19589277182054352
214,PRV51399,Yes,3,1.3862943611198906,58,4.07753744390572,8.307692307692308,7,0.7384615384615385,3,10944.615384615385,103000,65,4.189654742026425,21.666666666666668,1.1206896551724137,3.0770672713400256,0.19925771541573967
215,PRV52642,Yes,1,0.6931471805599453,130,4.875197323201151,8.246575342465754,8,0.6986301369863014,3,8575.342465753425,57000,146,4.990432586778736,146.0,1.123076923076923,4.974347832507029,0.20129912093455277
216,PRV52815,Yes,4,1.6094379124341003,24,3.2188758248682006,7.538461538461538,9,0.6153846153846154,2,15000.0,123000,26,3.295836866004329,6.5,1.0833333333333333,1.8846106469042883,0.167953945581702
217,PRV51180,No,1,0.6931471805599453,2,1.0986122886681098,7.0,4,0.5,1,23500.0,35000,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
218,PRV55442,No,9,2.302585092994046,15,2.772588722239781,8.666666666666666,6,0.7333333333333333,2,6733.333333333333,10000,15,2.772588722239781,1.6666666666666667,1.0,0.5680469287100135,0.09470433948529736
219,PRV55467,Yes,5,1.791759469228055,6,1.9459101490553132,9.0,0,0.8333333333333334,2,9166.666666666666,10000,6,1.9459101490553132,1.2,1.0,0.26052009612555843,0.09379640415951762
220,PRV52107,No,2,1.0986122886681098,10,2.3978952727983707,8.2,6,0.7,3,9300.0,24000,10,2.3978952727983707,5.0,1.0,1.6243510326293975,0.09440158443016944
221,PRV54058,No,2,1.0986122886681098,34,3.5553480614894135,8.228571428571428,7,0.4857142857142857,3,8114.285714285715,28000,35,3.58351893845611,17.5,1.0294117647058822,2.8629397692204455,0.12142890190216561
222,PRV52064,Yes,24,3.2188758248682006,38,3.6635616461296463,7.868421052631579,8,0.6052631578947368,2,9210.526315789473,31000,38,3.6635616461296463,1.5833333333333333,1.0,0.5203841269028526,0.09507097968836832
223,PRV56560,Yes,12,2.5649493574615367,214,5.3706380281276624,8.09274193548387,9,0.7983870967741935,4,10507.661290322581,57000,248,5.517452896464707,20.666666666666668,1.158878504672897,3.032520163654446,0.23017823301981172
224,PRV52072,No,2,1.0986122886681098,38,3.6635616461296463,8.512195121951219,7,0.8048780487804879,3,9707.317073170732,43000,41,3.7376696182833684,20.5,1.0789473684210527,3.0203278058346004,0.16438117759923426
225,PRV52114,Yes,1,0.6931471805599453,93,4.543294782270004,8.038095238095238,8,0.7333333333333333,3,10571.42857142857,57000,105,4.663439094112067,105.0,1.1290322580645162,4.644971461732331,0.20612830541450464
226,PRV55124,No,5,1.791759469228055,8,2.1972245773362196,9.0,2,1.0,2,16888.88888888889,42000,9,2.302585092994046,1.8,1.125,0.6399611411278392,0.20179366020677508
227,PRV55049,Yes,8,2.1972245773362196,70,4.2626798770413155,8.026666666666667,8,0.84,3,9146.666666666666,49000,75,4.330733340286331,9.375,1.0714285714285714,2.2474207240931734,0.1580933533227382
228,PRV54981,No,1,0.6931471805599453,76,4.343805421853684,8.037037037037036,9,0.8888888888888888,4,10037.037037037036,57000,81,4.406719247264253,81.0,1.0657894736842106,4.385744960648407,0.1532782336511077
